# id type x y z dist_to_ref defect_prob defect_type
4557 1 16.61280000 3.43318000 -25.28530000 0.11688368 0.32619032 Lattice
4558 1 -1.96536000 32.34610000 0.84179300 0.11382208 0.31229519 Lattice
4559 1 -11.40190000 11.59200000 31.70550000 0.06961735 0.13069352 Lattice
4560 1 -9.37410000 -25.16930000 11.32850000 0.11617999 0.32298918 Lattice
4561 1 19.83640000 4.59857000 26.78500000 0.10893724 0.29032610 Lattice
4562 1 6.84449000 -0.94388000 29.57500000 0.12275422 0.35303449 Lattice
4563 1 4.61079000 -25.07640000 12.22590000 0.83882949 1.00000000 Unknown
4564 1 22.38670000 -19.87410000 15.80070000 0.44285973 0.99654434 Unknown
4565 1 6.05082000 -23.61480000 13.05560000 0.69901076 0.99999926 Unknown
4566 1 5.30804000 -22.37830000 15.08150000 0.28736209 0.90803652 Unknown
4567 1 7.39885000 -21.20470000 13.93220000 0.76120051 0.99999995 Unknown
4568 1 7.80850000 -18.90730000 16.81340000 0.08133441 0.17401023 Lattice
4569 1 5.90936000 -19.72200000 15.22390000 0.29718730 0.92210069 Unknown
4570 1 6.76326000 -17.00510000 15.73900000 0.16180643 0.53074320 Unknown
4571 1 8.26317000 -15.40660000 11.53590000 0.10239954 0.26141695 Lattice
4572 1 7.37682000 -13.89050000 13.26010000 0.10541732 0.27468220 Lattice
4573 1 9.25260000 -13.11390000 14.67960000 0.11281121 0.30772709 Lattice
4574 1 8.37310000 -11.58420000 16.40080000 0.11789740 0.33080883 Lattice
4575 1 10.04810000 -10.41050000 15.01750000 0.11727971 0.32799365 Lattice
4576 1 9.16882000 -8.87192000 16.73710000 0.11548992 0.31985417 Lattice
4577 1 10.83580000 -7.69556000 15.36820000 0.11499778 0.31762097 Lattice
4578 1 9.94858000 -6.15933000 17.07240000 0.11455036 0.31559265 Lattice
4579 1 11.61750000 -4.98411000 15.71880000 0.12361927 0.35700693 Lattice
4580 1 10.74460000 -3.45058000 17.43020000 0.11509177 0.31804729 Lattice
4581 1 12.41300000 -2.24650000 16.07710000 0.12269390 0.35275765 Lattice
4582 1 11.53080000 -0.73383700 17.79030000 0.11195248 0.30385494 Lattice
4583 1 13.19830000 0.46793000 16.43490000 0.11501934 0.31771877 Lattice
4584 1 12.31650000 1.99871000 18.16410000 0.11947906 0.33803030 Lattice
4585 1 13.98350000 3.19450000 16.79400000 0.11940407 0.33768751 Lattice
4586 1 13.11740000 4.71649000 18.54150000 0.11882073 0.33502234 Lattice
4587 1 14.77710000 5.89761000 17.17240000 0.11823708 0.33235819 Lattice
4588 1 15.57010000 8.61840000 17.54850000 0.11451154 0.31541675 Lattice
4589 1 17.21800000 9.82395000 16.17730000 0.12118703 0.34584719 Lattice
4590 1 14.69930000 10.14310000 19.27620000 0.11529603 0.31897409 Lattice
4591 1 14.24350000 15.23740000 15.78750000 0.11568602 0.32074463 Lattice
4592 1 14.62180000 14.34700000 21.40270000 0.11810535 0.33175727 Lattice
4593 1 17.47860000 21.89100000 15.15720000 0.11314729 0.30924465 Lattice
4594 1 18.33640000 20.34590000 13.39650000 0.11041383 0.29693770 Lattice
4595 1 19.39940000 18.40080000 14.46000000 0.12119098 0.34586527 Lattice
4596 1 25.22490000 20.53750000 8.51834000 0.09346546 0.22310704 Lattice
4597 1 27.46710000 12.36330000 8.62269000 0.11618079 0.32299286 Lattice
4598 1 14.70260000 26.89710000 17.55130000 0.10709170 0.28210225 Lattice
4599 1 6.53883000 -20.96080000 23.81120000 0.11629497 0.32351196 Lattice
4600 1 19.00710000 -23.15550000 6.51613000 0.85372408 1.00000000 Unknown
4601 1 -15.47930000 -6.06187000 27.75280000 0.10997880 0.29498699 Lattice
4602 1 14.53950000 -18.98140000 25.02450000 0.12402615 0.35887654 Lattice
4603 1 4.73037000 -25.67050000 17.54640000 0.49721391 0.99921071 Unknown
4604 1 5.10203000 -22.70270000 18.09830000 0.53524055 0.99974620 Unknown
4605 1 7.19022000 -21.37010000 16.55070000 0.22955475 0.78190531 Unknown
4606 1 6.13555000 -20.10620000 18.26870000 0.10946482 0.29268527 Lattice
4607 1 9.11524000 -20.24540000 15.31520000 0.51482148 0.99952838 Unknown
4608 1 6.97598000 -17.42880000 18.52070000 0.12219053 0.35044790 Lattice
4609 1 8.44608000 -15.82950000 14.33430000 0.12777776 0.37614228 Lattice
4610 1 7.58605000 -14.31020000 16.05260000 0.11823883 0.33236616 Lattice
4611 1 9.44201000 -13.53280000 17.47530000 0.11509834 0.31807712 Lattice
4612 1 9.55993000 -9.71089000 22.34700000 0.11790275 0.33083324 Lattice
4613 1 10.23300000 -10.81240000 17.81830000 0.11892214 0.33548552 Lattice
4614 1 9.35720000 -9.30057000 19.53260000 0.12292141 0.35380202 Lattice
4615 1 11.03650000 -8.10088000 18.16590000 0.10829923 0.28747793 Lattice
4616 1 10.15460000 -6.57804000 19.88080000 0.11702682 0.32684196 Lattice
4617 1 11.81590000 -5.40895000 18.52070000 0.11276581 0.30752217 Lattice
4618 1 10.94320000 -3.87832000 20.24030000 0.11573870 0.32098392 Lattice
4619 1 12.60360000 -2.68399000 18.87010000 0.11770711 0.32994126 Lattice
4620 1 11.72440000 -1.14621000 20.57940000 0.11592037 0.32180924 Lattice
4621 1 13.39450000 0.05289990 19.22460000 0.11539553 0.31942570 Lattice
4622 1 12.51840000 1.55994000 20.95880000 0.11814033 0.33191683 Lattice
4623 1 14.15990000 2.76762000 19.58720000 0.11821830 0.33227251 Lattice
4624 1 13.47660000 3.83538000 24.14450000 0.11724991 0.32785793 Lattice
4625 1 14.94980000 5.47068000 19.97340000 0.12071752 0.34369657 Lattice
4626 1 14.86370000 9.68328000 22.09290000 0.12033211 0.34193222 Lattice
4627 1 15.75440000 8.18876000 20.35200000 0.11542198 0.31954574 Lattice
4628 1 16.53580000 10.89910000 20.73690000 0.11576269 0.32109289 Lattice
4629 1 17.33230000 13.60120000 21.10350000 0.11588960 0.32166944 Lattice
4630 1 21.81490000 22.32250000 13.41130000 0.11304992 0.30880485 Lattice
4631 1 18.90050000 19.70200000 -17.16910000 0.11446542 0.31520781 Lattice
4632 1 20.84160000 -1.13443000 22.91160000 0.11632597 0.32365293 Lattice
4633 1 18.55070000 19.94490000 16.21520000 0.11295939 0.30839607 Lattice
4634 1 -15.92620000 19.74490000 14.33730000 0.11523093 0.31867867 Lattice
4635 1 -22.21200000 -26.36180000 -9.49609000 0.16782982 0.55691082 Unknown
4636 1 -12.73790000 -23.34590000 16.20790000 0.11366960 0.31160546 Lattice
4637 1 0.17416500 -26.20190000 19.21350000 0.44685401 0.99688162 Unknown
4638 1 -32.82930000 4.92747000 4.59204000 0.12583227 0.36718329 Lattice
4639 1 4.65411000 -17.49740000 24.44910000 0.12251723 0.35194682 Lattice
4640 1 11.46870000 -21.16500000 14.73840000 0.14896925 0.47340018 Lattice
4641 1 6.37654000 -20.48870000 21.04060000 0.12341296 0.35605921 Lattice
4642 1 8.03868000 -19.34530000 19.59730000 0.14727633 0.46571246 Lattice
4643 1 8.16356000 -19.68330000 22.50170000 0.39680931 0.98943612 Unknown
4644 1 8.63687000 -16.24530000 17.13160000 0.11907575 0.33618722 Lattice
4645 1 7.76237000 -14.72640000 18.86720000 0.11333707 0.31010215 Lattice
4646 1 8.57937000 -12.01150000 19.18910000 0.12120782 0.34594242 Lattice
4647 1 8.76604000 -12.43050000 22.00060000 0.11282987 0.30781130 Lattice
4648 1 10.42400000 -11.23970000 20.61230000 0.11753338 0.32914941 Lattice
4649 1 10.60180000 -11.64090000 23.44970000 0.12512427 0.36392565 Lattice
4650 1 11.21060000 -8.54113000 20.96120000 0.11704777 0.32693733 Lattice
4651 1 10.32890000 -7.01831000 22.67420000 0.11808064 0.33164455 Lattice
4652 1 12.00770000 -5.82890000 21.32570000 0.12168604 0.34813428 Lattice
4653 1 11.13510000 -4.30178000 23.02100000 0.11625296 0.32332096 Lattice
4654 1 12.78500000 -3.10344000 21.67370000 0.11536135 0.31927054 Lattice
4655 1 11.90700000 -1.58395000 23.40720000 0.11503878 0.31780694 Lattice
4656 1 13.56910000 -0.38772800 22.02850000 0.11313496 0.30918894 Lattice
4657 1 12.69100000 1.13232000 23.77030000 0.12030011 0.34178575 Lattice
4658 1 14.35210000 2.32071000 22.41040000 0.12291318 0.35376423 Lattice
4659 1 12.58420000 5.33167000 25.90320000 0.11680931 0.32585180 Lattice
4660 1 14.07720000 6.98445000 21.70800000 0.11857518 0.33390122 Lattice
4661 1 13.03060000 8.92018000 20.65300000 0.11561485 0.32042144 Lattice
4662 1 15.91780000 7.73652000 23.16600000 0.11037031 0.29674244 Lattice
4663 1 27.73070000 -4.80378000 13.28590000 0.11505885 0.31789798 Lattice
4664 1 16.08310000 7.28539000 25.99260000 0.11681167 0.32586255 Lattice
4665 1 12.92370000 29.97640000 8.07611000 0.10726293 0.28286330 Lattice
4666 1 0.21647400 27.96930000 18.80130000 0.11547429 0.31978321 Lattice
4667 1 -7.87289000 30.37520000 6.70345000 0.11537589 0.31933654 Lattice
4668 1 18.22750000 4.63680000 -26.72190000 0.08203788 0.17674900 Lattice
4669 1 21.62010000 -27.30940000 7.94221000 1.06725147 1.00000000 Unknown
4670 1 -2.07321000 -30.17890000 10.00860000 0.21894251 0.74974654 Unknown
4671 1 28.18430000 -5.44922000 5.90097000 0.11251833 0.30640555 Lattice
4672 1 31.80860000 -11.90230000 1.69934000 0.11712895 0.32730703 Lattice
4673 1 9.86131000 -18.58410000 21.04060000 0.19863039 0.68023493 Unknown
4674 1 9.00136000 -17.06330000 22.74880000 0.10548141 0.27496544 Lattice
4675 1 10.48450000 -15.47500000 18.56590000 0.11498528 0.31756428 Lattice
4676 1 7.95796000 -15.12370000 21.66250000 0.11135401 0.30116120 Lattice
4677 1 9.80932000 -14.35290000 23.10530000 0.12678817 0.37158401 Lattice
4678 1 8.93090000 -12.83000000 24.79290000 0.11868035 0.33438135 Lattice
4679 1 11.64880000 -13.57360000 24.55130000 0.11573230 0.32095485 Lattice
4680 1 9.71260000 -10.12340000 25.14220000 0.12099595 0.34497178 Lattice
4681 1 11.37780000 -8.92819000 23.77350000 0.12370156 0.35738503 Lattice
4682 1 10.49980000 -7.41433000 25.48420000 0.12711601 0.37309385 Lattice
4683 1 12.17640000 -6.22963000 24.13490000 0.11152089 0.30191193 Lattice
4684 1 11.29790000 -4.70678000 25.84480000 0.12660084 0.37072137 Lattice
4685 1 12.97400000 -3.53739000 24.47970000 0.11895760 0.33564748 Lattice
4686 1 11.21690000 -0.50403100 27.94160000 0.12327994 0.35544829 Lattice
4687 1 13.74900000 -0.81998500 24.83700000 0.12198823 0.34951995 Lattice
4688 1 3.91941000 -12.11170000 31.06730000 0.12111078 0.34549781 Lattice
4689 1 16.46310000 -1.56989000 24.58320000 0.11580034 0.32126391 Lattice
4690 1 14.25310000 6.53740000 24.54200000 0.11987226 0.33982825 Lattice
4691 1 16.95450000 5.76784000 24.23960000 0.11720613 0.32765852 Lattice
4692 1 16.00390000 11.45650000 28.16860000 0.09158010 0.21523470 Lattice
4693 1 9.82035000 10.26300000 28.34790000 0.10866997 0.28913233 Lattice
4694 1 19.59900000 9.21125000 26.07790000 0.11576516 0.32110411 Lattice
4695 1 21.25090000 -6.17563000 26.56740000 0.11741778 0.32862267 Lattice
4696 1 12.39020000 22.51700000 21.47250000 0.11081453 0.29873647 Lattice
4697 1 32.78700000 6.98782000 3.11231000 0.12495046 0.36312618 Lattice
4698 1 11.89140000 6.33884000 30.49160000 0.11870364 0.33448767 Lattice
4699 1 15.29500000 -12.03740000 27.45750000 0.11034568 0.29663196 Lattice
4700 1 19.79970000 -23.00130000 13.85470000 0.80188157 0.99999999 Unknown
4701 1 6.61275000 -16.05950000 -25.98720000 0.19727719 0.67524571 Unknown
4702 1 -0.67445900 -7.95538000 31.96770000 0.11879309 0.33489612 Lattice
4703 1 3.79579000 -15.95770000 26.16640000 0.12302554 0.35428008 Lattice
4704 1 5.72203000 -23.70250000 23.42020000 0.23419982 0.79506832 Unknown
4705 1 19.80310000 -20.18660000 21.77680000 0.07994478 0.16864318 Lattice
4706 1 12.43090000 -10.86190000 24.88620000 0.11625522 0.32333124 Lattice
4707 1 5.88855000 -27.89760000 11.11690000 0.68541800 0.99999873 Unknown
4708 1 16.07240000 -9.32058000 27.81350000 0.12045524 0.34249579 Lattice
4709 1 12.08880000 -2.01409000 26.19780000 0.11584991 0.32148911 Lattice
4710 1 -5.17661000 -12.19860000 28.86680000 0.12114761 0.34566658 Lattice
4711 1 -25.82560000 12.74260000 9.64100000 0.11723990 0.32781230 Lattice
4712 1 26.67600000 17.65970000 15.27720000 0.11350764 0.31087313 Lattice
4713 1 31.67030000 0.73720500 8.04590000 0.11344592 0.31059411 Lattice
4714 1 28.15220000 11.30360000 4.04211000 0.11722641 0.32775090 Lattice
4715 1 14.05630000 24.35460000 -18.96700000 0.11086910 0.29898158 Lattice
4716 1 1.97871000 -21.01220000 22.66740000 0.08010173 0.16924644 Lattice
4717 1 30.98240000 6.32706000 1.60559000 0.10410345 0.26888904 Lattice
4718 1 30.06400000 -4.69782000 7.34573000 0.11626754 0.32338725 Lattice
4719 1 21.81460000 10.48590000 -21.62300000 0.11341807 0.31046824 Lattice
4720 1 15.22820000 -22.18720000 -21.90790000 0.83299681 1.00000000 Unknown
4721 1 8.75844000 -4.36655000 28.92020000 0.14019944 0.43335863 Lattice
4722 1 16.29540000 -13.94360000 28.60570000 0.11392791 0.31277405 Lattice
4723 1 15.93060000 -8.91546000 24.96880000 0.11480197 0.31673305 Lattice
4724 1 -30.34330000 -11.92720000 -9.72145000 0.12511047 0.36386217 Lattice
4725 1 -14.98250000 17.95430000 25.60580000 0.11292631 0.30824670 Lattice
4726 1 11.99230000 2.19436000 28.34430000 0.12740876 0.37444233 Lattice
4727 1 24.32890000 0.84820100 23.00470000 0.11943208 0.33781555 Lattice
4728 1 -7.67575000 0.51157600 28.07250000 0.11466372 0.31610639 Lattice
4729 1 1.93541000 -16.75550000 24.76230000 0.12552739 0.36578027 Lattice
4730 1 3.98676000 -25.66170000 -14.78740000 0.87598361 1.00000000 Unknown
4731 1 -15.83210000 -21.32420000 -15.11210000 0.69885745 0.99999926 Unknown
4732 1 6.41447000 -28.42250000 -12.08020000 0.46345834 0.99798523 Unknown
4733 1 5.29390000 19.53030000 -20.49920000 0.11244793 0.30608801 Lattice
4734 1 28.01250000 7.72909000 -13.93190000 0.10804783 0.28635711 Lattice
4735 1 -5.99321000 -13.78990000 -26.13790000 0.11434027 0.31464092 Lattice
4736 1 10.84180000 -27.49230000 -13.69230000 0.60685216 0.99997612 Unknown
4737 1 -12.54860000 -23.75660000 19.05540000 0.11681767 0.32588986 Lattice
4738 1 -26.62510000 -9.83949000 -22.61490000 0.11943624 0.33783456 Lattice
4739 1 21.58800000 19.00460000 -17.49330000 0.12354639 0.35667213 Lattice
4740 1 -20.05340000 -4.95154000 -28.17730000 0.11044601 0.29708208 Lattice
4741 1 5.88612000 -6.28594000 -30.22180000 0.12338579 0.35593444 Lattice
4742 1 -2.97480000 -10.85480000 -31.80130000 0.11102589 0.29968603 Lattice
4743 1 -4.47839000 -20.86390000 -21.48850000 0.12301826 0.35424664 Lattice
4744 1 0.34090500 15.99560000 -29.39190000 0.11801302 0.33133609 Lattice
4745 1 12.26240000 19.24550000 -22.56890000 0.11353621 0.31100228 Lattice
4746 1 28.31990000 2.99699000 -13.19060000 0.11655857 0.32471085 Lattice
4747 1 -17.37380000 -27.12920000 -12.75160000 0.63438191 0.99999110 Unknown
4748 1 -23.63330000 -2.76171000 -26.09790000 0.10915612 0.29130445 Lattice
4749 1 9.88109000 -13.71880000 -28.82670000 0.07795588 0.16106377 Lattice
4750 1 25.43310000 -17.19740000 10.12080000 0.10685928 0.28106985 Lattice
4751 1 -1.72424000 3.29116000 -29.54670000 0.13367269 0.40331890 Lattice
4752 1 7.56639000 -18.08290000 -25.31890000 0.75428546 0.99999993 Unknown
4753 1 23.35260000 -12.95070000 -18.10160000 0.12094996 0.34476114 Lattice
4754 1 10.56560000 9.95796000 -28.09320000 0.12472594 0.36209361 Lattice
4755 1 -12.77670000 10.91370000 -29.12180000 0.12303496 0.35432330 Lattice
4756 1 2.42431000 16.39790000 -25.10370000 0.11869770 0.33446058 Lattice
4757 1 1.42133000 17.15470000 28.68820000 0.11571299 0.32086713 Lattice
4758 1 -3.67372000 -18.13350000 -21.17440000 0.11893173 0.33552931 Lattice
4759 1 5.30595000 -13.63550000 -29.91620000 0.11967249 0.33891465 Lattice
4760 1 26.94700000 -2.89814000 -11.12330000 0.11522632 0.31865775 Lattice
4761 1 -4.06700000 -4.75100000 -30.67740000 0.12266057 0.35260468 Lattice
4762 1 3.44005000 -14.34850000 -31.38280000 0.10129210 0.25658648 Lattice
4763 1 4.25106000 -7.47648000 -28.83700000 0.11716428 0.32746791 Lattice
4764 1 -6.58468000 12.08050000 -29.34270000 0.14003301 0.43259439 Lattice
4765 1 2.34903000 -4.02145000 -28.11950000 0.11792676 0.33094272 Lattice
4766 1 31.46120000 -7.28365000 1.00437000 0.12029533 0.34176386 Lattice
4767 1 3.98990000 -2.84340000 -29.51950000 0.11055982 0.29759283 Lattice
4768 1 4.78734000 -0.16427500 -29.18220000 0.10922750 0.29162362 Lattice
4769 1 3.94019000 1.34991000 -27.41060000 0.11341713 0.31046397 Lattice
4770 1 5.56191000 2.53092000 -28.79970000 0.11813176 0.33187772 Lattice
4771 1 4.72084000 4.05302000 -27.05200000 0.11995351 0.34019989 Lattice
4772 1 -19.65330000 -18.37610000 -18.64970000 0.11370376 0.31175998 Lattice
4773 1 5.49873000 6.76900000 -26.70610000 0.11736353 0.32837552 Lattice
4774 1 15.82350000 0.70000300 -25.61850000 0.11942817 0.33779765 Lattice
4775 1 6.26333000 9.47422000 -26.35910000 0.12250339 0.35188330 Lattice
4776 1 6.29299000 33.84330000 4.85816000 0.09536562 0.23112109 Lattice
4777 1 -0.43031200 13.28180000 -29.67830000 0.12264729 0.35254369 Lattice
4778 1 -24.52400000 -1.27338000 -24.36150000 0.12738235 0.37432065 Lattice
4779 1 11.18500000 21.16270000 -23.65390000 0.11244121 0.30605773 Lattice
4780 1 16.64410000 23.43310000 16.91320000 0.11857852 0.33391646 Lattice
4781 1 4.93880000 11.78550000 -30.33210000 0.11920297 0.33676847 Lattice
4782 1 -6.67393000 24.82550000 -23.29570000 0.11021953 0.29606615 Lattice
4783 1 -6.99174000 29.42700000 -10.87480000 0.11167145 0.30258952 Lattice
4784 1 -8.41145000 -5.21979000 -28.98230000 0.11104074 0.29975275 Lattice
4785 1 23.02550000 4.27842000 -22.78630000 0.11795298 0.33106230 Lattice
4786 1 7.05695000 -12.90920000 -25.83870000 0.90761480 1.00000000 Unknown
4787 1 3.42280000 -10.18430000 -29.21370000 0.11415907 0.31382037 Lattice
4788 1 8.34318000 -32.50730000 3.54950000 0.94525798 1.00000000 Unknown
4789 1 28.06700000 -9.07872000 -12.08000000 0.11949538 0.33810490 Lattice
4790 1 1.80473000 -11.35650000 -27.82770000 0.11740148 0.32854842 Lattice
4791 1 2.61470000 -8.67186000 -27.45030000 0.11066058 0.29804513 Lattice
4792 1 1.75427000 -7.16899000 -25.67930000 0.11166018 0.30253877 Lattice
4793 1 3.41714000 -5.97268000 -27.07390000 0.12234015 0.35113431 Lattice
4794 1 2.57426000 -4.47901000 -25.32170000 0.11409706 0.31353963 Lattice
4795 1 4.20789000 -3.27610000 -26.69640000 0.11990304 0.33996900 Lattice
4796 1 3.38364000 -1.78803000 -24.94800000 0.11766285 0.32973950 Lattice
4797 1 5.02074000 -0.57722200 -26.35770000 0.12164653 0.34795317 Lattice
4798 1 4.15215000 0.92424500 -24.58720000 0.11124804 0.30068463 Lattice
4799 1 5.81203000 2.12410000 -25.99360000 0.11504433 0.31783212 Lattice
4800 1 4.94071000 3.62722000 -24.24420000 0.11986723 0.33980523 Lattice
4801 1 7.43000000 3.29993000 -27.39620000 0.11887190 0.33525606 Lattice
4802 1 6.58604000 4.82745000 -25.63460000 0.11396207 0.31292866 Lattice
4803 1 7.34171000 7.55457000 -25.29270000 0.11776773 0.33021760 Lattice
4804 1 6.48731000 9.08354000 -23.55400000 0.11599067 0.32212872 Lattice
4805 1 8.12241000 10.27110000 -24.95010000 0.11806933 0.33159296 Lattice
4806 1 7.26333000 11.80360000 -23.21340000 0.11666977 0.32521679 Lattice
4807 1 8.86286000 13.00880000 -24.62410000 0.11189157 0.30358062 Lattice
4808 1 8.02049000 14.53300000 -22.89300000 0.12048121 0.34261467 Lattice
4809 1 -2.32430000 16.73730000 -29.06590000 0.11214132 0.30470578 Lattice
4810 1 8.80352000 17.26150000 -22.57620000 0.11260295 0.30678728 Lattice
4811 1 1.38984000 18.32950000 -26.23800000 0.11528210 0.31891088 Lattice
4812 1 33.87570000 0.73614700 15.17490000 0.10567467 0.27581997 Lattice
4813 1 7.74161000 19.19390000 -23.69370000 0.11778669 0.33030404 Lattice
4814 1 3.93784000 16.93560000 25.52230000 0.11355564 0.31109014 Lattice
4815 1 -10.18770000 -21.51250000 -17.06720000 1.00128696 1.00000000 Unknown
4816 1 0.55647000 -35.65100000 -2.69618000 0.47224534 0.99841132 Unknown
4817 1 -23.97500000 14.23920000 -17.82420000 0.12123667 0.34607463 Lattice
4818 1 11.18430000 -27.41200000 -3.98831000 0.75416674 0.99999993 Unknown
4819 1 -1.45506000 -13.78410000 -25.03160000 0.11778194 0.33028240 Lattice
4820 1 -21.21540000 1.13885000 -27.12400000 0.12202998 0.34971143 Lattice
4821 1 0.39916300 -13.00560000 -23.59930000 0.11532053 0.31908529 Lattice
4822 1 2.03422000 -11.82080000 -24.99220000 0.11662438 0.32501028 Lattice
4823 1 1.19008000 -10.31600000 -23.24290000 0.11706349 0.32700895 Lattice
4824 1 2.83234000 -9.14021000 -24.62760000 0.11191338 0.30367886 Lattice
4825 1 1.99818000 -7.61142000 -22.87110000 0.11599797 0.32216188 Lattice
4826 1 3.63506000 -6.42894000 -24.26110000 0.11966697 0.33888938 Lattice
4827 1 2.79922000 -4.91187000 -22.51110000 0.11258699 0.30671527 Lattice
4828 1 4.45307000 -3.72617000 -23.89980000 0.11886645 0.33523115 Lattice
4829 1 3.58429000 -2.20780000 -22.15630000 0.11616277 0.32291091 Lattice
4830 1 5.23269000 -1.03010000 -23.54310000 0.11699678 0.32670520 Lattice
4831 1 4.37318000 0.49389500 -21.78980000 0.11603365 0.32232404 Lattice
4832 1 6.03395000 1.69732000 -23.19130000 0.11491319 0.31723734 Lattice
4833 1 5.15817000 3.22489000 -21.45720000 0.11674326 0.32555122 Lattice
4834 1 6.80795000 4.39953000 -22.84980000 0.11683685 0.32597713 Lattice
4835 1 5.92982000 5.93848000 -21.08800000 0.10879277 0.28968071 Lattice
4836 1 7.56877000 7.14026000 -22.48100000 0.11873037 0.33460976 Lattice
4837 1 6.71716000 8.64515000 -20.74490000 0.11850125 0.33356374 Lattice
4838 1 8.35768000 9.85929000 -22.12560000 0.11464606 0.31602632 Lattice
4839 1 7.50147000 11.40160000 -20.38670000 0.11885593 0.33518311 Lattice
4840 1 9.10328000 12.59590000 -21.80140000 0.11717865 0.32753336 Lattice
4841 1 8.27000000 14.12230000 -20.06370000 0.11481343 0.31678501 Lattice
4842 1 9.87314000 15.32710000 -21.47310000 0.11760182 0.32946135 Lattice
4843 1 9.03460000 16.83700000 -19.73390000 0.11775474 0.33015838 Lattice
4844 1 10.64630000 18.04310000 -21.14080000 0.11635848 0.32380074 Lattice
4845 1 9.81602000 19.56510000 -19.39580000 0.11654584 0.32465294 Lattice
4846 1 5.21687000 23.77930000 -18.39720000 0.11232303 0.30552484 Lattice
4847 1 21.44750000 15.18560000 -22.40970000 0.10669613 0.28034561 Lattice
4848 1 31.57360000 5.03858000 10.12940000 0.09961241 0.24930120 Lattice
4849 1 6.73856000 33.16070000 -2.47589000 0.12030098 0.34178974 Lattice
4850 1 6.46418000 17.20900000 -29.75110000 0.10066380 0.25385546 Lattice
4851 1 1.72339000 -23.95280000 -23.86580000 0.07766188 0.15995385 Lattice
4852 1 8.37497000 -32.78240000 -1.70184000 0.72237515 0.99999972 Unknown
4853 1 28.00980000 -9.25738000 0.98918600 0.11545830 0.31971062 Lattice
4854 1 -24.58600000 -18.15750000 -9.63836000 0.11097018 0.29943568 Lattice
4855 1 -1.21864000 -18.47340000 -24.29130000 0.11833859 0.33282139 Lattice
4856 1 -1.24055000 -14.20050000 -22.19720000 0.11323084 0.30962213 Lattice
4857 1 1.46128000 -14.95730000 -22.53760000 0.10532629 0.27427998 Lattice
4858 1 0.62855500 -13.44120000 -20.79860000 0.12007983 0.34077775 Lattice
4859 1 2.27954000 -12.26590000 -22.16780000 0.11614468 0.32282867 Lattice
4860 1 1.41256000 -10.73880000 -20.41080000 0.12385305 0.35808108 Lattice
4861 1 3.07073000 -9.54647000 -21.81990000 0.11350443 0.31085863 Lattice
4862 1 2.22036000 -8.05081000 -20.06880000 0.11095407 0.29936328 Lattice
4863 1 3.88477000 -6.86345000 -21.46620000 0.12224118 0.35068023 Lattice
4864 1 3.01499000 -5.33912000 -19.71890000 0.11558747 0.32029711 Lattice
4865 1 4.67332000 -4.13726000 -21.09470000 0.11756466 0.32929197 Lattice
4866 1 3.80155000 -2.63557000 -19.34630000 0.11461993 0.31590793 Lattice
4867 1 5.45788000 -1.42506000 -20.75570000 0.11382666 0.31231592 Lattice
4868 1 4.59351000 0.07224010 -18.98720000 0.11450756 0.31539871 Lattice
4869 1 6.24251000 1.28247000 -20.39250000 0.11173518 0.30287641 Lattice
4870 1 5.36935000 2.81257000 -18.64470000 0.12081652 0.34414993 Lattice
4871 1 7.01587000 3.98665000 -20.02460000 0.11318195 0.30940121 Lattice
4872 1 6.16256000 5.52288000 -18.29230000 0.11996489 0.34025192 Lattice
4873 1 7.81194000 6.70890000 -19.67980000 0.11504143 0.31781895 Lattice
4874 1 6.92584000 8.24726000 -17.92220000 0.11331192 0.30998849 Lattice
4875 1 8.56916000 9.43122000 -19.32840000 0.10783748 0.28541997 Lattice
4876 1 7.70188000 10.96750000 -17.57310000 0.11218085 0.30488392 Lattice
4877 1 9.34054000 12.16820000 -18.98520000 0.11871568 0.33454268 Lattice
4878 1 8.49418000 13.70170000 -17.24920000 0.12095562 0.34478703 Lattice
4879 1 10.12140000 14.89470000 -18.63890000 0.12261643 0.35240208 Lattice
4880 1 9.26245000 16.42820000 -16.90780000 0.11445571 0.31516381 Lattice
4881 1 10.88500000 17.62720000 -18.30840000 0.11845368 0.33334662 Lattice
4882 1 10.04470000 19.14820000 -16.55560000 0.11462856 0.31594703 Lattice
4883 1 11.67820000 20.35120000 -17.96560000 0.11306500 0.30887296 Lattice
4884 1 10.82910000 21.87360000 -16.19760000 0.11379940 0.31219262 Lattice
4885 1 -4.64970000 25.23560000 -18.95990000 0.11418415 0.31393390 Lattice
4886 1 25.16840000 16.80690000 -19.58620000 0.09803626 0.24251242 Lattice
4887 1 6.53046000 12.96050000 -31.78300000 0.11361629 0.31136440 Lattice
4888 1 11.48910000 16.52670000 -22.87690000 0.11757689 0.32934771 Lattice
4889 1 13.92910000 -29.27540000 -1.74917000 0.68404397 0.99999866 Unknown
4890 1 23.19200000 6.97953000 24.07830000 0.11486097 0.31700058 Lattice
4891 1 2.04617000 -16.03520000 -27.12670000 0.11723797 0.32780352 Lattice
4892 1 17.71920000 13.51930000 -25.23620000 0.12095254 0.34477294 Lattice
4893 1 0.08011780 -20.84900000 -20.39350000 0.10648103 0.27939133 Lattice
4894 1 -13.33730000 3.62914000 -28.70700000 0.11795634 0.33107760 Lattice
4895 1 -0.75992600 -19.28900000 -18.69730000 0.11544157 0.31963471 Lattice
